Subject_ID,Stage,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250505-02707051,Neutral,5.8,-8.8,0.3608614996004221,0.37569626697344394,0.03275988199221097,0.4170222620076681,0.0006798110124454074,2.8791741482634314e-05,0.023923542533286338,0.012375762319870314,1.2673519924729828,0.7504536929097031,0.1408595447340421,0.05239748100702737,0.022112838441792067,0.011514680687571882,0.00661010326395058,0.0030278901205043796
20250505-02707051,Negative,0.3,-11.1,0.2778868424358011,0.3295548299439161,0.044943425558792376,0.39185432433259665,-0.0007846467526208467,6.310146582957323e-05,0.027597955391043816,0.01640716821667805,1.3729665132350934,0.3110752615490726,0.12043692993929073,0.06610154247927198,0.011538179025410376,0.016053341034942346,0.0037541800672608915,0.002733422928818479
20250505-06034356,Rest,9.2,-18.1,0.5578458791635431,0.5124727055509894,0.08980808473169155,0.593663506261285,0.002268236745682983,-0.0001561402903314805,0.022764713395495337,0.007472848143164512,6.120795051340058,0.4546389876793756,0.06606640362662097,0.048937318350285954,0.007384860564080954,0.0038558464964689666,0.0007505238736562115,0.000891396837602293
20250505-06034356,Positive,12.4,-18.2,0.34037842322032336,0.3804422379205946,0.10860243719346108,0.5033276602646545,-0.002451256801929915,4.2850479299002185e-05,0.010702129126352442,0.004634595278541069,3.295790892769778,0.0289281665391271,0.009607546913826736,0.008211366887489947,0.0026660534164704643,0.00224673366483306,0.0005039280925159944,0.0005919850717179772
20250505-06034356,Neutral,4.9,-21.7,0.26918429364986185,0.30173422481668166,0.05331026753654429,0.37993921877356657,0.0010520106054214221,-2.0565177881904004e-05,0.015481241723278444,0.006253253282958397,2.907165156384565,0.3169949383035273,0.07368215762161417,0.013125038276283972,0.0078254975869035,0.003115948442159449,0.000870384738485929,0.0006282911955226789
20250505-06034356,Negative,14.6,-12.3,0.5869841420793238,0.5149850949112299,0.061832379586002774,0.5718758847571134,-0.00024855961144226946,-2.1369979236041102e-05,0.020524499843703522,0.010777417065669294,6.184814515523218,0.7730994313563188,0.3835831499841106,0.1066505037490034,0.0376325471883953,0.027075431102899453,0.02101961512426195,0.009695946455321501
20250505-2200405638,Rest,-53.3,-61.5,0.3966280297117941,0.43167831665467177,0.05636414096122724,0.4926563812953591,-0.0010465234845141243,-6.894901113257386e-05,0.02638017691625262,0.012568513191821163,6.051557989024254,0.9521979471856115,0.1872590593196588,0.03227168509372139,0.008414369945701067,0.009845543737724284,0.003809222894109077,0.004740321350968606
20250505-2200405638,Positive,-56.5,-64.9,0.5643130014089459,0.5369269959111049,0.06373346036729291,0.5933161545967013,-0.0009754521411242897,1.8521568272075407e-05,0.024461425085593704,0.012112555248180105,3.147965705136464,0.39459562434935247,0.10651366625486634,0.05885313186040293,0.013538402077341227,0.011699498989020164,0.009460399223934072,0.0033949364618820954
20250505-2200405638,Neutral,-54.0,-70.5,0.3671609738847669,0.39835177051495246,0.05768935318424708,0.4651596352400371,-0.0009070792873503668,-2.2087141778827645e-05,0.013794223551123643,0.006850631046438891,7.786471089999352,0.2299244317664789,0.08271645449285207,0.023184614770799854,0.011742677917881864,0.004251418130384193,0.0012452756460632596,0.0025595010898945155
20250505-2200405638,Negative,-41.9,-70.9,0.5620637136682581,0.5881509968008211,0.03211528703663174,0.6148470395752355,0.0010434174513313556,-1.9737484065553514e-05,0.010451931094727385,0.005700103666349607,0.8774680778842957,0.11690273197490852,0.05927536132763517,0.011681778163527638,0.0031336081843789483,0.003885476709860779,0.0016272503663489722,0.00149997754086856
20250505-2201231022,Rest,-7.6,-16.2,0.4666456705851262,0.48220026800518184,0.04342378520702487,0.5253007554451965,-0.0022355579451227015,7.421153158839312e-05,0.044108872191514006,0.03121433990003176,1.7812544812388549,0.19208648556358246,0.046738217513706375,0.04409020719081835,0.05576631682506274,0.030105269321746477,0.017223622405419435,0.008357214382726538
20250505-2201231022,Positive,-10.8,-18.7,0.41327635825171155,0.47564581718404997,0.05223420961071658,0.5277055552250699,0.001245120732805313,-0.00040732847638586504,0.03709104435236077,0.028649109455442107,3.9486914553329826,0.016708419530443278,0.0074105211462161345,0.006728104962299685,0.003780098374831614,0.001555063134166892,0.0008504299245547507,0.0009327811604580022
