静息,正,中,负,
20250508,10:47:50,8.4,,
20250508,10:47:50,8.4,,
20250508,10:47:50,8.4,,
20250508,10:47:50,8.5,,
20250508,10:47:51,8.5,,
20250508,10:47:51,8.4,,
20250508,10:47:51,8.4,,
20250508,10:47:52,8.4,,
20250508,10:47:52,8.5,,
20250508,10:47:52,8.5,,
20250508,10:47:52,8.4,,
20250508,10:47:53,8.4,,
20250508,10:47:53,8.3,,
20250508,10:47:53,8.3,,
20250508,10:47:53,8.4,,
20250508,10:47:54,9.2,,
20250508,10:47:54,10.6,,
20250508,10:47:54,13.7,,
20250508,10:47:55,15.4,,
20250508,10:47:55,15.4,,
20250508,10:47:55,14.7,,
20250508,10:47:55,14.2,,
20250508,10:47:56,14.3,,
20250508,10:47:56,14.6,,
20250508,10:47:56,14.5,,
20250508,10:47:56,13.8,,
20250508,10:47:57,12.9,,
20250508,10:47:57,11.9,,
20250508,10:47:57,11.1,,
20250508,10:47:58,10.7,,
20250508,10:47:58,10.8,,
20250508,10:47:58,10.6,,
20250508,10:47:58,10.2,,
20250508,10:47:59,9.6,,
20250508,10:47:59,9.1,,
20250508,10:47:59,8.4,,
20250508,10:48:00,7.5,,
20250508,10:48:00,7.4,,
20250508,10:48:00,8.6,,
20250508,10:48:00,10.1,,
20250508,10:48:01,11.3,,
20250508,10:48:01,11.9,,
20250508,10:48:01,11.9,,
20250508,10:48:01,11.7,,
20250508,10:48:02,11.3,,
20250508,10:48:02,11.1,,
20250508,10:48:02,10.7,,
20250508,10:48:03,10.2,,
20250508,10:48:03,9.8,,
20250508,10:48:03,9.3,,
20250508,10:48:03,9,,
20250508,10:48:04,8.8,,
20250508,10:48:04,8.8,,
20250508,10:48:04,8.8,,
20250508,10:48:04,8.9,,
20250508,10:48:05,8.8,,
20250508,10:48:05,8.7,,
20250508,10:48:05,8.7,,
20250508,10:48:06,8.7,,
20250508,10:48:06,8.9,,
20250508,10:48:06,9.4,,
20250508,10:48:06,10,,
20250508,10:48:07,10.7,,
20250508,10:48:07,10.9,,
20250508,10:48:07,10.8,,
20250508,10:48:07,10.3,,
20250508,10:48:08,9.6,,
20250508,10:48:08,9.2,,
20250508,10:48:08,10,,
20250508,10:48:09,10.7,,
20250508,10:48:09,10.6,,
20250508,10:48:09,10.4,,
20250508,10:48:09,10.2,,
20250508,10:48:10,9.6,,
20250508,10:48:10,9,,
20250508,10:48:10,8.3,,
20250508,10:48:11,8.2,,
20250508,10:48:11,7.8,,
20250508,10:48:11,7.6,,
20250508,10:48:11,7.2,,
20250508,10:48:12,6.7,,
20250508,10:48:12,6.2,,
20250508,10:48:12,5.8,,
20250508,10:48:12,5.2,,
20250508,10:48:13,4.8,,
20250508,10:48:13,4.3,,
20250508,10:48:13,3.9,,
20250508,10:48:14,3.7,,
20250508,10:48:14,4,,
20250508,10:48:14,4.2,,
20250508,10:48:14,3.9,,
20250508,10:48:15,4,,
20250508,10:48:15,3.6,,
20250508,10:48:15,3.7,,
20250508,10:48:15,3.8,,
20250508,10:48:16,4.3,,
20250508,10:48:16,5.8,,
20250508,10:48:16,7.1,,
20250508,10:48:17,8,,
20250508,10:48:17,8.8,,
20250508,10:48:17,9,,
20250508,10:48:17,8.9,,
20250508,10:48:18,8.6,,
20250508,10:48:18,8.1,,
20250508,10:48:18,7.6,,
20250508,10:48:18,7.6,,
20250508,10:48:19,7.1,,
20250508,10:48:19,7.1,,
20250508,10:48:19,6.8,,
20250508,10:48:20,6.4,,
20250508,10:48:20,6,,
20250508,10:48:20,5.7,,
20250508,10:48:20,5.8,,
20250508,10:48:21,7.3,,
20250508,10:48:21,8.3,,
20250508,10:48:21,8.5,,
20250508,10:48:22,9.5,,
20250508,10:48:22,10.3,,
20250508,10:48:22,11.1,,
20250508,10:48:22,11.5,,
20250508,10:48:23,11.1,,
20250508,10:48:23,10.6,,
20250508,10:48:23,9.9,,
20250508,10:48:23,9.1,,
20250508,10:48:24,8.3,,
20250508,10:48:24,7,,
20250508,10:48:24,6.9,,
20250508,10:48:25,6.8,,
20250508,10:48:25,6.8,,
20250508,10:48:25,6.1,,
20250508,10:48:25,5.9,,
20250508,10:48:26,5.1,,
20250508,10:48:26,4.4,,
20250508,10:48:26,4.1,,
20250508,10:48:26,4.2,,
20250508,10:48:27,4.5,,
20250508,10:48:27,5,,
20250508,10:48:27,5.4,,
20250508,10:48:28,5.4,,
20250508,10:48:28,5.1,,
20250508,10:48:28,4.8,,
20250508,10:48:28,4.3,,
20250508,10:48:29,3.9,,
20250508,10:48:29,3.6,,
20250508,10:48:29,3.4,,
20250508,10:48:29,3.2,,
20250508,10:48:30,3,,
20250508,10:48:30,3.1,,
20250508,10:48:30,3,,
20250508,10:48:31,3.2,,
20250508,10:48:31,3.3,,
20250508,10:48:31,3.5,,
20250508,10:48:31,3.7,,
20250508,10:48:32,4.3,,
20250508,10:48:32,5,,
20250508,10:48:32,6,,
20250508,10:48:32,7.1,,
20250508,10:48:33,7.4,,
20250508,10:48:33,6.8,,
20250508,10:48:33,5.9,,
20250508,10:48:34,5.1,,
20250508,10:48:34,4.8,,
20250508,10:48:34,4.7,,
20250508,10:48:34,4.3,,
20250508,10:48:35,4.4,,
20250508,10:48:35,4.8,,
20250508,10:48:35,5,,
20250508,10:48:36,4.4,,
20250508,10:48:36,4.4,,
20250508,10:48:36,5.2,,
20250508,10:48:36,6,,
20250508,10:48:37,6.7,,
20250508,10:48:37,7,,
20250508,10:48:37,7.6,,
20250508,10:48:37,8.1,,
20250508,10:48:38,8.5,,
20250508,10:48:38,8.6,,
20250508,10:48:38,8.9,,
20250508,10:48:39,8.5,,
20250508,10:48:39,7.7,,
20250508,10:48:39,6.8,,
20250508,10:48:39,6.1,,
20250508,10:48:40,5.6,,
20250508,10:48:40,5.3,,
20250508,10:48:40,5.1,,
20250508,10:48:40,4.7,,
20250508,10:48:41,4.3,,
20250508,10:48:41,4.1,,
20250508,10:48:41,3.8,,
20250508,10:48:42,3.4,,
20250508,10:48:42,3.7,,
20250508,10:48:42,3.6,,
20250508,10:48:42,3.5,,
20250508,10:48:43,3.4,,
20250508,10:48:43,3.5,,
20250508,10:48:43,3.7,,
20250508,10:48:43,3.8,,
20250508,10:48:44,3.9,,
20250508,10:48:44,4,,
20250508,10:48:44,4.1,,
20250508,10:48:45,4.3,,
20250508,10:48:45,4.6,,
20250508,10:48:45,5,,
20250508,10:48:45,5.2,,
20250508,10:48:46,5.7,,
20250508,10:48:46,5.6,,
20250508,10:48:46,5.4,,
20250508,10:48:46,5.7,,
20250508,10:48:47,7.6,,
20250508,10:48:47,9.4,,
20250508,10:48:47,10.4,,
20250508,10:48:48,10.7,,
20250508,10:48:48,10.8,,
20250508,10:48:48,10.6,,
20250508,10:48:48,10.2,,
20250508,10:48:49,9.9,,
20250508,10:48:49,9.2,,
20250508,10:48:49,8.5,,
20250508,10:48:50,8.3,,
20250508,10:48:50,8.1,,
20250508,10:48:50,7.9,,
20250508,10:48:50,7.6,,
20250508,10:48:51,7.3,,
20250508,10:48:51,6.8,,
20250508,10:48:51,6.6,,
20250508,10:48:51,6.4,,
20250508,10:48:52,6.1,,
